StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,academic_yes_no,research_yes_no,gender,title,discipline,last_published,academia_length,phd_dissertation,bat_1,bat_2,bat_3,bat_4,ppqr_1,ppqr_2,ppqr_3,ppqr_4,ppqr_5,ppqr_6,ppqr_7,ppqr_8,ppqr_9,ppqr_10,ppqr_11,ppqr_12,ppqr_13,ppqr_14,ppqr_15,ppqr_16,ppqr_17,ppqr_18,jis_1,jis_2,jis_3,jis_4,wlbm_1,wlbm_2,wlbm_3,wlbm_4,copsoq_workload_1,copsoq_workload_2,copsoq_workload_3,copsoq_workload_4,copsoq_workload_5,copsoq_soc_sup_1,copsoq_soc_sup_2,copsoq_soc_sup_3,copsoq_soc_sup_4,copsoq_soc_sup_5,copsoq_soc_sup_6,copsoq_oppor_1,copsoq_oppor_2,copsoq_oppor_3,attention_2,qrp_attitude_1,qrp_attitude_2,qrp_attitude_3,qrp_attitude_4,qrp_attitude_5,qrp_attitude_6,qrp_attitude_7,qrp_attitude_8,copsoq_infl_1,copsoq_infl_2,copsoq_infl_3,copsoq_infl_4,copsoq_infl_5,copsoq_infl_6,copsoq_meaning_1,copsoq_meaning_2,role_ambiguity_1,role_ambiguity_2,role_ambiguity_3,role_ambiguity_4,role_ambiguity_5,role_ambiguity_6,role_ambiguity_7,role_ambiguity_8,role_ambiguity_9,role_ambiguity_10,role_ambiguity_11,role_ambiguity_12,pay_satisfaction_1,pay_satisfaction_2,tool_satisfaction_1,tool_satisfaction_2,general_satisfaction_1,general_satisfaction_2,open_time
2025-04-07 14:23:41,2025-04-07 14:32:20,IP Address,100,518,True,2025-04-07 14:32:20,R_62zFIPyNPnYtD0K,email,EN,Yes,Yes,Yes,Man,Associate Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Often,Sometimes,Rarely,Sometimes,Strongly disagree,Disagree,Strongly agree,Neither agree nor disagree,Agree,Disagree,Disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Always,Always,Often,Often,Always,Sometimes,Often,Often,Often,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Somewhat unacceptable,Completely unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Always,Always,Often,Always,Often,Always,Often,Often,Slightly disagree,Agree,Slightly disagree,Agree,Slightly agree,Neither agree nor disagree,Strongly agree,Disagree,Slightly disagree,Slightly agree,Disagree,Disagree,Slightly dissatisfied,Neither satisfied nor dissatisfied,Satisfied,Slightly satisfied,Satisfied,Slightly satisfied,Agree
2025-04-07 14:01:17,2025-04-07 14:34:29,IP Address,100,1991,True,2025-04-07 14:34:30,R_8OPy2aou2tRtuYl,email,EN,Yes,Yes,Yes,Man,Post Doc,Non-STEM,This year,1-5 years,,Rarely,Rarely,Rarely,Sometimes,Neither agree nor disagree,Disagree,Disagree,Disagree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Rarely,Rarely,Sometimes,Often,Rarely,Always,Always,Always,Always,Always,Often,Always,Always,Always,Strongly agree,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Somewhat unacceptable,Always,Often,Sometimes,Often,Often,Always,Often,Often,Slightly agree,Disagree,Disagree,Slightly agree,Disagree,Slightly agree,Slightly agree,Disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Neither satisfied nor dissatisfied,Agree
2025-04-07 14:26:00,2025-04-07 14:36:04,IP Address,100,604,True,2025-04-07 14:36:05,R_7gBbRkaFtYRn1mk,email,EN,Yes,Yes,Yes,Man,Associate Professor,Non-STEM,In the last year,More than 10 years,,Rarely,Rarely,Never,Never,Disagree,Disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Often,Often,Often,Rarely,Rarely,Often,Often,Rarely,Always,Always,Always,Always,Always,Always,Strongly agree,Somewhat unacceptable,Completely unacceptable,Neither acceptable or unacceptable,Neither acceptable or unacceptable,Neither acceptable or unacceptable,Completely unacceptable,Neither acceptable or unacceptable,Completely unacceptable,Always,Sometimes,Sometimes,Always,Always,Always,Always,Always,Agree,Slightly agree,Slightly disagree,Agree,Slightly disagree,Agree,Slightly agree,Slightly disagree,Strongly disagree,Strongly disagree,Slightly disagree,Neither agree nor disagree,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Slightly satisfied,Satisfied,Satisfied,Satisfied,Agree
2025-04-07 14:39:37,2025-04-07 14:40:28,IP Address,100,51,True,2025-04-07 14:40:29,R_4U0lcnZm5b482Xa,email,EN,Yes,Yes,Yes,Woman,Full Professor,"STEM (science, technology, engineering, mathematics)",More than 10 years ago or Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07 14:34:18,2025-04-07 14:41:54,IP Address,100,456,True,2025-04-07 14:41:54,R_6ooNr4rVHcNrgW0,email,EN,Yes,Yes,Yes,Woman,Associate Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Sometimes,Rarely,Rarely,Rarely,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Disagree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Sometimes,Sometimes,Rarely,Often,Rarely,Always,Always,Always,Sometimes,Sometimes,Rarely,Always,Always,Always,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Always,Often,Sometimes,Often,Often,Always,Often,Often,Strongly agree,Slightly agree,Slightly disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Slightly agree,Strongly disagree,Slightly dissatisfied,Slightly dissatisfied,Satisfied,Satisfied,Satisfied,Slightly satisfied,Agree
2025-04-07 14:43:35,2025-04-07 14:57:06,IP Address,100,810,True,2025-04-07 14:57:06,R_5zAR5wOJF6q7Csp,email,EN,Yes,Yes,Yes,Woman,Full Professor,"STEM (science, technology, engineering, mathematics)",In the last year,1-5 years,,Sometimes,Rarely,Sometimes,Sometimes,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Agree,Agree,Agree,Disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Rarely,Sometimes,Rarely,Often,Rarely,Rarely,Rarely,Rarely,Often,Often,Often,Often,Often,Often,Strongly agree,Somewhat acceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat acceptable,Completely unacceptable,Completely unacceptable,Somewhat acceptable,Often,Rarely,Often,Often,Often,Often,Sometimes,Sometimes,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Agree,Disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Slightly satisfied,Satisfied,Slightly satisfied,Slightly dissatisfied,Slightly dissatisfied,Slightly dissatisfied,Agree
2025-04-07 14:51:02,2025-04-07 15:00:39,IP Address,100,576,True,2025-04-07 15:00:40,R_1KJzn8BAhlYhJ4i,email,EN,Yes,Yes,Yes,Woman,Associate Professor,Non-STEM,In the last year,More than 10 years,,Sometimes,Rarely,Never,Sometimes,Strongly disagree,Strongly agree,Agree,Strongly disagree,Disagree,Disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Always,Often,Often,Rarely,Rarely,Always,Often,Often,Often,Often,Often,Always,Always,Always,Strongly agree,Completely acceptable,Somewhat unacceptable,Somewhat unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Somewhat unacceptable,Somewhat unacceptable,Somewhat unacceptable,Always,Always,Sometimes,Often,Always,Always,Always,Always,Slightly agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Slightly agree,Slightly disagree,Disagree,Strongly disagree,Satisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Disagree
2025-04-07 10:53:58,2025-04-07 15:01:55,IP Address,100,14876,True,2025-04-07 15:01:55,R_1XGvh0ZEJiDfSYV,email,EN,Yes,Yes,Yes,Woman,Post Doc,"STEM (science, technology, engineering, mathematics)",This year,1-5 years,,Often,Sometimes,Never,Rarely,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Disagree,Agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Sometimes,Sometimes,Sometimes,Often,Rarely,Often,Often,Rarely,Sometimes,Sometimes,Never,Often,Always,Often,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Often,Always,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Slightly satisfied,Neither satisfied nor dissatisfied,Satisfied,Satisfied,Agree
2025-04-07 15:01:49,2025-04-07 15:06:51,IP Address,100,301,True,2025-04-07 15:06:51,R_72D8LJ0Nrdfrkju,email,EN,Yes,Yes,Yes,Woman,PhD student,Non-STEM,This year,1-5 years,I don't know/ This does not apply to me/ 0 articles,Rarely,Rarely,Rarely,Sometimes,Strongly disagree,Agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Sometimes,Never,Rarely,Always,Rarely,Often,Often,Often,Often,Often,Often,Always,Always,Always,Strongly agree,Completely acceptable,Completely unacceptable,Somewhat unacceptable,Completely unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Somewhat unacceptable,Somewhat unacceptable,Often,Often,Often,Often,Always,Often,Often,Sometimes,Agree,Agree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Slightly disagree,Slightly disagree,Slightly dissatisfied,Slightly dissatisfied,Neither satisfied nor dissatisfied,Very satisfied,Slightly satisfied,Slightly satisfied,Agree
2025-04-07 14:50:55,2025-04-07 15:09:33,IP Address,100,1118,True,2025-04-07 15:09:34,R_74iqCK4j3RCa8xQ,email,EN,Yes,Yes,Yes,Woman,Full Professor,"STEM (science, technology, engineering, mathematics)",In the last year,More than 10 years,,Often,Often,Sometimes,Often,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Always,Often,Always,Rarely,Rarely,Rarely,Rarely,Sometimes,Often,Often,Often,Always,Always,Always,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Somewhat acceptable,Completely unacceptable,Somewhat unacceptable,Somewhat unacceptable,Always,Always,Rarely,Often,Sometimes,Always,Sometimes,Often,Slightly disagree,Agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Slightly disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly satisfied,Slightly satisfied,Slightly dissatisfied,Slightly dissatisfied,Satisfied,Satisfied,Agree
2025-04-07 15:06:14,2025-04-07 15:12:51,IP Address,100,396,True,2025-04-07 15:12:52,R_5Y4GGBmRjAhzDyM,email,EN,Yes,Yes,Yes,Woman,Assistant Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Sometimes,Rarely,Rarely,Never,Strongly disagree,Neither agree nor disagree,Strongly agree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Often,Always,Always,Rarely,Rarely,Always,Sometimes,Sometimes,Sometimes,Often,Always,Sometimes,Always,Often,Strongly agree,Somewhat unacceptable,Completely unacceptable,Somewhat unacceptable,Somewhat unacceptable,Somewhat acceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Always,Always,Sometimes,Always,Often,Always,Always,Always,Strongly agree,Agree,Disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Satisfied,Very satisfied,Slightly dissatisfied,Satisfied,Satisfied,Satisfied,Agree
2025-04-07 15:11:26,2025-04-07 15:24:06,IP Address,100,759,True,2025-04-07 15:24:06,R_6uQgDhfHVPPNIxH,email,EN,Yes,Yes,Yes,Woman,Full Professor,"STEM (science, technology, engineering, mathematics)",In the last year,More than 10 years,,Sometimes,Rarely,Rarely,Rarely,Strongly disagree,Agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Agree,Disagree,Agree,Strongly agree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Always,Often,Often,Rarely,Rarely,Sometimes,Sometimes,Never,Always,Always,Rarely,Often,Always,Always,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Somewhat acceptable,Completely unacceptable,Completely unacceptable,Neither acceptable or unacceptable,Always,Sometimes,Sometimes,Rarely,Sometimes,Often,Often,Often,Agree,Agree,Slightly agree,Agree,Disagree,Agree,Agree,Slightly agree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Very satisfied,Very satisfied,Slightly dissatisfied,Neither satisfied nor dissatisfied,Slightly satisfied,Neither satisfied nor dissatisfied,Agree
2025-04-07 15:12:26,2025-04-07 15:24:48,IP Address,100,742,True,2025-04-07 15:24:49,R_19m31hViobSdB0N,email,EN,Yes,Yes,Yes,Woman,Full Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Sometimes,Rarely,Rarely,Sometimes,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Often,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Often,Always,Often,Strongly agree,Somewhat unacceptable,Completely unacceptable,Neither acceptable or unacceptable,Somewhat unacceptable,Completely acceptable,Completely unacceptable,Completely unacceptable,Somewhat acceptable,Always,Often,Sometimes,Often,Always,Often,Often,Sometimes,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Strongly disagree,Disagree,Disagree,Agree,Disagree,Very satisfied,Very satisfied,Slightly satisfied,Satisfied,Slightly dissatisfied,Slightly dissatisfied,Agree
2025-04-07 15:20:51,2025-04-07 15:26:43,IP Address,100,352,True,2025-04-07 15:26:44,R_7ixsdi31TMKxTuB,email,EN,Yes,Yes,Yes,Woman,Associate Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Never,Never,Never,Sometimes,Neither agree nor disagree,Disagree,Agree,Strongly disagree,Disagree,Agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Sometimes,Always,Sometimes,Never,Rarely,Always,Always,Always,Always,Always,Often,Always,Always,Sometimes,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Neither acceptable or unacceptable,Completely acceptable,Somewhat unacceptable,Completely unacceptable,Somewhat unacceptable,Always,Always,Always,Always,Sometimes,Always,Always,Always,Slightly agree,Strongly agree,Disagree,Agree,Disagree,Slightly agree,Strongly agree,Slightly disagree,Disagree,Disagree,Slightly agree,Strongly disagree,Slightly dissatisfied,Slightly dissatisfied,Slightly satisfied,Slightly dissatisfied,Very satisfied,Very satisfied,Disagree
2025-04-07 15:29:27,2025-04-07 15:29:35,IP Address,100,7,True,2025-04-07 15:29:41,R_6kSaCeEjOwmZZgp,email,EN,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07 15:28:41,2025-04-07 15:36:33,IP Address,100,471,True,2025-04-07 15:36:33,R_6Qxssn3sM0AU4Al,email,EN,Yes,Yes,Yes,Man,This does not apply to me,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Rarely,Often,Rarely,Sometimes,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Sometimes,Rarely,Sometimes,Often,Rarely,Often,Often,Often,Often,Often,Often,Always,Sometimes,Often,Strongly agree,Completely unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Somewhat unacceptable,Completely acceptable,Somewhat unacceptable,Somewhat unacceptable,Completely unacceptable,Often,Sometimes,Sometimes,Often,Often,Always,Always,Always,Neither agree nor disagree,Strongly agree,Slightly disagree,Slightly disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly dissatisfied,Dissatisfied,Neither satisfied nor dissatisfied,Satisfied,Very satisfied,Very satisfied,Agree
2025-04-07 15:30:00,2025-04-07 15:52:29,IP Address,100,1348,True,2025-04-07 15:52:29,R_57vADNdax84ql86,email,EN,Yes,Yes,Yes,Man,Full Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Rarely,Rarely,Sometimes,Often,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Often,Often,Often,Rarely,Rarely,Sometimes,Rarely,Often,Always,Sometimes,Sometimes,Always,Always,Always,Strongly agree,Completely acceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Neither acceptable or unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Always,Often,Often,Always,Always,Always,Always,Always,Slightly disagree,Slightly agree,Disagree,Slightly agree,Agree,Disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly disagree,Satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Very satisfied,Agree
2025-04-07 15:41:42,2025-04-07 15:54:08,IP Address,100,745,True,2025-04-07 15:54:08,R_7ovgxuFF3MrMLQ4,email,EN,Yes,Yes,Yes,Woman,Assistant Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Sometimes,Sometimes,Rarely,Sometimes,Agree,Neither agree nor disagree,Agree,Strongly disagree,Agree,Disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Sometimes,Sometimes,Sometimes,Often,Rarely,Often,Often,Sometimes,Always,Always,Sometimes,Always,Always,Always,Strongly agree,Somewhat unacceptable,Completely unacceptable,Completely unacceptable,Neither acceptable or unacceptable,Somewhat acceptable,Completely unacceptable,Somewhat unacceptable,Somewhat unacceptable,Often,Always,Sometimes,Always,Often,Always,Always,Often,Agree,Slightly disagree,Agree,Agree,Strongly disagree,Agree,Slightly agree,Slightly agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Slightly dissatisfied,Slightly satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Agree
